Date,Type,RefNo,Cur,TUPrice,ODAmt,Amt,Worth,Customer Code,StkISN,CatCode,Exchange Rate,Quantity,Profit,Country
4/19/2016,ICG,134631,S$,22.8,228,-228,-130.96,IT09,46759,OTHERS,1,10,97.04,Indonesia
4/19/2016,ICG,134631,S$,33.7,337,-337,-193.19,IT09,46763,OTHERS,1,10,143.81,Indonesia
4/19/2016,ICG,134631,S$,39.5,395,-395,-226.75,IT09,46680,OTHERS,1,10,168.25,Indonesia
4/19/2016,ICG,134631,S$,48.9,489,-489,-292.09,IT09,46652,BSK,1,10,196.91,Indonesia
4/19/2016,ICG,134631,S$,4.8,280.8,-280.8,-228.83,IT09,46205,U.N,1,58.5,51.97,Indonesia
4/20/2016,ICG,134632,S$,82,2050,-2050,-1158.88,IS06,41532,AST,1,25,891.12,Indonesia
4/20/2016,ICG,134632,S$,82,2050,-2050,-1160.11,IS06,41533,AST,1,25,889.89,Indonesia
4/20/2016,ICG,134632,S$,82,820,-820,-461.19,IS06,41534,AST,1,10,358.81,Indonesia
4/20/2016,ICG,134634,S$,26.3,657.5,-657.5,-575,IG01,45381,TN,1,25,82.5,Indonesia
4/20/2016,ICG,134634,S$,42,4620,-4620,-3674,IG01,46653,M035,1,110,946,Indonesia
4/20/2016,ICG,134634,S$,1,300,-300,-228.3,IG01,46188,NT,1,300,71.7,Indonesia
4/20/2016,ICG,134634,S$,4.6,230,-230,-179.19,IG01,41393,PET1,1,50,50.81,Indonesia
4/20/2016,ICG,134634,S$,4.4,220,-220,-184.93,IG01,42143,PET1,1,50,35.07,Indonesia
4/20/2016,ICG,134634,S$,2.3,134.78,-134.78,-110.8,IG01,10379,PR05,1,58.6,23.98,Indonesia
4/20/2016,ICG,134634,S$,2.45,285.67,-285.67,-229.89,IG01,46493,PR22,1,116.6,55.78,Indonesia
4/20/2016,ICG,134634,S$,2.45,321.93,-321.93,-268.51,IG01,46494,PR24,1,131.4,53.42,Indonesia
4/20/2016,ICG,134634,S$,9.9,247.5,-247.5,-164,IG01,40670,M033,1,25,83.5,Indonesia
4/20/2016,ICG,134635,S$,4.6,690,-690,-585,IJ01,41392,PET1,1,150,105,Indonesia
4/20/2016,ICG,134635,S$,4.6,460,-460,-358.38,IJ01,41393,PET1,1,100,101.62,Indonesia
4/20/2016,ICG,134635,S$,4.4,220,-220,-179.83,IJ01,41394,PET1,1,50,40.17,Indonesia
4/20/2016,ICG,134635,S$,4.4,440,-440,-350.29,IJ01,41395,PET1,1,100,89.71,Indonesia
4/20/2016,ICG,134635,S$,4.4,440,-440,-351.5,IJ01,41396,PET1,1,100,88.5,Indonesia
4/20/2016,ICG,134635,S$,44.5,534,-534,-450.65,IJ01,45703,SP,1,12,83.35,Indonesia
4/20/2016,ICG,134635,S$,44.5,356,-356,-303.92,IJ01,46747,OTHERS,1,8,52.08,Indonesia
4/20/2016,ICG,134635,S$,235,705,-705,-519.11,IJ01,42598,ML,1,3,185.89,Indonesia
4/20/2016,ICG,134635,S$,4.5,1268.1,-1268.1,-963.62,IJ01,45540,P9,1,281.8,304.48,Indonesia
4/20/2016,ICG,134635,S$,11.4,1140,-1140,-888.42,IJ01,45049,NT,1,100,251.58,Indonesia
4/20/2016,ICG,134635,S$,11.4,570,-570,-422.34,IJ01,45351,NT,1,50,147.66,Indonesia
4/20/2016,ICG,134635,S$,11.4,1140,-1140,-833.75,IJ01,46160,MLS,1,100,306.25,Indonesia
4/20/2016,ICG,134635,S$,12.95,16317,-16317,-11538.53,IJ01,46816,OTHERS,1,1260,4778.47,Indonesia
4/20/2016,ICG,134635,S$,11.8,4720,-4720,-4320,IJ01,43541,TN,1,400,400,Indonesia
4/21/2016,ICG,134636,S$,100,1000,-1000,-730.58,IT09,30274,CL,1,10,269.42,Indonesia
4/21/2016,ICG,134637,S$,4.8,115.2,-115.2,-93.63,IT04,46202,U.N,1,24,21.57,Indonesia
4/21/2016,ICG,134637,S$,4.8,93.6,-93.6,-76.28,IT04,46205,U.N,1,19.5,17.32,Indonesia
4/21/2016,ICG,134637,S$,4.8,115.2,-115.2,-93.39,IT04,46201,SPL,1,24,21.81,Indonesia
4/21/2016,ICG,134637,S$,4,160.8,-160.8,-134.65,IT04,30329,PR01,1,40.2,26.15,Indonesia
4/21/2016,ICG,134637,S$,4,160.8,-160.8,-140.29,IT04,41332,PR01,1,40.2,20.51,Indonesia
4/21/2016,ICG,134637,S$,4,148.8,-148.8,-125.7,IT04,46786,OTHERS,1,37.2,23.1,Indonesia
4/21/2016,ICG,134637,S$,3.8,148.96,-148.96,-119.89,IT04,45616,PR02.5,1,39.2,29.07,Indonesia
4/21/2016,ICG,134637,S$,3.8,153.52,-153.52,-117.52,IT04,45617,PR02.5,1,40.4,36,Indonesia
4/21/2016,ICG,134637,S$,3.8,156.56,-156.56,-121.97,IT04,45620,PR02.5,1,41.2,34.59,Indonesia
4/21/2016,ICG,134637,S$,3.8,154.28,-154.28,-116.84,IT04,45619,PR02.5,1,40.6,37.44,Indonesia
4/21/2016,ICG,134637,S$,3.8,154.28,-154.28,-118.77,IT04,45618,PR02.5,1,40.6,35.51,Indonesia
4/21/2016,ICG,134637,S$,4,153.6,-153.6,-120.79,IT04,45606,PR01.5,1,38.4,32.81,Indonesia
4/21/2016,ICG,134637,S$,4,312.8,-312.8,-255.46,IT04,45610,PR01.5,1,78.2,57.34,Indonesia
4/21/2016,ICG,134637,S$,4,152.8,-152.8,-122.75,IT04,46788,OTHERS,1,38.2,30.05,Indonesia
4/21/2016,ICG,134637,S$,3.8,151.24,-151.24,-117.49,IT04,45613,PR02,1,39.8,33.75,Indonesia
4/21/2016,ICG,134637,S$,3.8,154.28,-154.28,-121.16,IT04,45612,PR02,1,40.6,33.12,Indonesia
4/21/2016,ICG,134637,S$,3.8,154.28,-154.28,-118.85,IT04,45614,PR02,1,40.6,35.43,Indonesia
4/21/2016,ICG,134637,S$,3.8,154.28,-154.28,-118.23,IT04,45615,PR02,1,40.6,36.05,Indonesia
4/21/2016,ICG,134637,S$,2.35,1280.99,-1280.99,-1079.96,IT04,30262,PR04,1,545.1021277,201.03,Indonesia
4/21/2016,ICG,134637,S$,2.43,860.71,-860.71,-700.89,IT04,45934,PR04,1,354.2016461,159.82,Indonesia
4/21/2016,ICG,134637,S$,88,880,-880,-458.64,IT04,41531,AST,1,10,421.36,Indonesia
4/21/2016,ICG,134637,S$,88,880,-880,-463.55,IT04,41532,AST,1,10,416.45,Indonesia
4/21/2016,ICG,134637,S$,88,440,-440,-232.02,IT04,41533,AST,1,5,207.98,Indonesia
4/12/2016,ICX,931461,S$,120,240,-240,-44.06,CASH ,45534,P6,1,2,195.94,Singapore
4/12/2016,ICX,931462,S$,120,120,-120,-38.29,CASH,45535,P6,1,1,81.71,Singapore
4/13/2016,ICX,931463,S$,30,30,-30,-15.85,CASH,10080,GWN,1,1,14.15,Singapore
4/13/2016,ICX,931463,S$,10,10,-10,-7.38,CASH,45028,PR04.5,1,1,2.62,Singapore
4/13/2016,ICX,931464,S$,20,200,-200,-122.02,CASH,44169,SN,1,10,77.98,Singapore
4/20/2016,ICG,134633,S$,88,176,-176,-92.24,IY03,41534,AST,1,2,83.76,Indonesia
4/20/2016,ICG,134633,S$,88,176,-176,-92.77,IY03,41535,AST,1,2,83.23,Indonesia
4/20/2016,ICG,134633,S$,88,264,-264,-139.21,IY03,41533,AST,1,3,124.79,Indonesia
4/26/2016,ICG,134638,S$,108,1080,-1080,-689.13,IL09,30270,CL,1,10,390.87,Indonesia
4/26/2016,ICG,134638,S$,580,580,-580,-431.52,IL09,44353,SSLC,1,1,148.48,Indonesia
4/26/2016,ICG,134638,S$,3,400.2,-400.2,-293.22,IL09,30053,PPDR,1,133.4,106.98,Indonesia
4/26/2016,ICG,134639,S$,9,270,-270,-132.38,IA091,10025,BR,1,30,137.62,Indonesia
4/26/2016,ICG,134639,S$,9,270,-270,-134.33,IA091,10026,BR,1,30,135.67,Indonesia
4/26/2016,ICG,134640,S$,43.5,2175,-2175,-1670,IY03,46654,M035,1,50,505,Indonesia
4/26/2016,ICG,134640,S$,42,2310,-2310,-1837,IY03,46653,M035,1,55,473,Indonesia
4/26/2016,ICG,134640,S$,2.45,334.18,-334.18,-268.62,IY03,46492,PR20,1,136.4,65.56,Indonesia
4/26/2016,ICG,134640,S$,88,264,-264,-139.21,IY03,41533,AST,1,3,124.79,Indonesia
4/26/2016,ICG,134641,S$,11.6,1160,-1160,-913.19,IK11,46138,NT,1,100,246.81,Indonesia
4/26/2016,ICG,134641,S$,4.8,453.12,-453.12,-361.15,IK11,46512,SPL2.5,1,94.4,91.97,Indonesia
4/26/2016,ICG,134641,S$,4.8,443.04,-443.04,-365.13,IK11,46511,SPL2.5,1,92.3,77.91,Indonesia
4/26/2016,ICG,134641,S$,4.8,442.56,-442.56,-358.28,IK11,43944,SPL2.5,1,92.2,84.28,Indonesia
4/26/2016,ICG,134641,S$,4.8,468.96,-468.96,-378.58,IK11,46513,SPL2.5,1,97.7,90.38,Indonesia
4/26/2016,ICG,134641,S$,88,88,-88,-45.86,IK11,41531,AST,1,1,42.14,Indonesia
4/26/2016,ICG,134641,S$,4.8,384.96,-384.96,-316.94,IK11,10391,PR06,1,80.2,68.02,Indonesia
4/26/2016,ICG,134641,S$,4.8,200.64,-200.64,-158.99,IK11,40248,PR06,1,41.8,41.65,Indonesia
4/15/2016,ICX,931465,S$,10,20,-20,-14.75,CASH,45028,PR04.5,1,2,5.25,Singapore
4/15/2016,ICX,931465,S$,10,10,-10,-5.67,CASH,40034,PR04,1,1,4.33,Singapore
4/16/2016,ICX,931466,S$,14,28,-28,-17.94,CASH,10102,M020,1,2,10.06,Singapore
4/20/2016,ICX,931467,S$,3.8,190,-190,-72.97,CASH,44956,FL,1,50,117.03,Singapore
4/20/2016,ICX,931468,S$,40,80,-80,-56,CASH,10156,NCN3,1,2,24,Singapore
4/20/2016,ICX,931469,S$,656,656,-656,-539.22,CASH,45236,PMNR,1,1,116.78,Singapore
4/25/2016,ICX,931470,S$,8,8,-8,-5.38,CASH,40034,PR04,1,1,2.62,Singapore
4/25/2016,ICX,931470,S$,17.5,35,-35,-17.94,CASH,10102,M020,1,2,17.06,Singapore
4/25/2016,ICX,931471,S$,3,1097.4,-1097.4,-735.18,CASH,45934,PR04,1,365.8,362.22,Singapore
4/26/2016,ICX,931472,S$,12,48,-48,-8.96,CASH,41302,PN,1,4,39.04,Singapore
4/26/2016,ICX,931473,S$,45,45,-45,-18.71,CASH,44898,PPMR,1,1,26.29,Singapore
4/27/2016,ICX,931474,S$,3.2,447.68,-447.68,-274.01,CASH,10394,PR07,1,139.9,173.67,Singapore
4/27/2016,ICX,931475,S$,3.2,96.96,-96.96,-59.18,CASH,10401,PR08,1,30.3,37.78,Singapore
4/27/2016,ICX,931475,S$,3.2,217.92,-217.92,-136.23,CASH,43838,PR10,1,68.1,81.69,Singapore
4/28/2016,ICX,931476,S$,30,30,-30,-15.85,CASH,10080,GWN,1,1,14.15,Singapore
4/27/2016,ICG,134642,S$,2.45,601.72,-601.72,-490.69,IT26,45934,PR04,1,245.6,111.03,Indonesia
4/27/2016,ICG,134642,S$,2.45,543.9,-543.9,-446.59,IT26,45927,PR06,1,222,97.31,Indonesia
4/27/2016,ICG,134642,S$,2.45,410.13,-410.13,-346.25,IT26,45928,PR07,1,167.4,63.88,Indonesia
4/27/2016,ICG,134642,S$,2.45,439.04,-439.04,-360.48,IT26,45929,PR08,1,179.2,78.56,Indonesia
4/27/2016,ICG,134642,S$,0.5,200,-200,-147.18,IT26,10075,F,1,400,52.82,Indonesia
4/27/2016,ICG,134642,S$,4.6,165.6,-165.6,-125.21,IT26,40050,PPMR,1,36,40.39,Indonesia
4/27/2016,ICG,134642,S$,4.8,299.04,-299.04,-237.18,IT26,43937,SPL2,1,62.3,61.86,Indonesia
4/27/2016,ICG,134642,S$,4.8,311.04,-311.04,-245.26,IT26,43936,SPL2,1,64.8,65.78,Indonesia
4/27/2016,ICG,134642,S$,4.8,146.4,-146.4,-118.55,IT26,43934,SPL2,1,30.5,27.85,Indonesia
4/27/2016,ICG,134642,S$,4.8,150.24,-150.24,-120.88,IT26,43938,SPL2,1,31.3,29.36,Indonesia
4/27/2016,ICG,134642,S$,3.4,380.8,-380.8,-223.53,IT26,45733,M018,1,112,157.27,Indonesia
4/27/2016,ICG,134642,S$,8.4,453.6,-453.6,-290.61,IT26,42997,M020,1,54,162.99,Indonesia
4/27/2016,ICG,134642,S$,6.5,390,-390,-247.49,IT26,42751,M020,1,60,142.51,Indonesia
4/27/2016,ICG,134642,S$,10,400,-400,-240.71,IT26,42096,M025,1,40,159.29,Indonesia
4/27/2016,ICG,134642,S$,0,54,-54,-41.69,IT26,40107,MH,1,inf,12.31,Indonesia
4/27/2016,ICG,134642,S$,0,65,-65,-50.01,IT26,40175,MH,1,inf,14.99,Indonesia
4/27/2016,ICG,134642,S$,0,52.5,-52.5,-39.22,IT26,40570,MH,1,inf,13.28,Indonesia
4/27/2016,ICG,134642,S$,0,46.5,-46.5,-35.8,IT26,40520,MH,1,inf,10.7,Indonesia
4/27/2016,ICG,134642,S$,33.9,169.5,-169.5,-118.46,IT26,40911,NMCN,1,5,51.04,Indonesia
4/27/2016,ICG,134642,S$,38.9,155.6,-155.6,-122.41,IT26,40912,NMCN,1,4,33.19,Indonesia
4/27/2016,ICG,134642,S$,44,88,-88,-70.15,IT26,40913,NMCN,1,2,17.85,Indonesia
4/27/2016,ICG,134642,S$,50.9,101.8,-101.8,-62.95,IT26,43900,NMCN,1,2,38.85,Indonesia
4/27/2016,ICG,134642,S$,1,210,-210,-161.19,IT26,46385,NT,1,210,48.81,Indonesia
4/27/2016,ICG,134642,S$,1,90,-90,-68.43,IT26,46386,NT,1,90,21.57,Indonesia
4/27/2016,ICG,134642,S$,6.7,402,-402,-333.46,IT26,43000,P12,1,60,68.54,Indonesia
4/27/2016,ICG,134642,S$,6.1,298.9,-298.9,-223.64,IT26,46707,OTHERS,1,49,75.26,Indonesia
4/27/2016,ICG,134642,S$,6.1,433.1,-433.1,-333.48,IT26,46708,OTHERS,1,71,99.62,Indonesia
4/27/2016,ICG,134642,S$,5.9,332.17,-332.17,-242.82,IT26,46687,OTHERS,1,56.3,89.35,Indonesia
4/27/2016,ICG,134642,S$,6.4,300.8,-300.8,-240.75,IT26,46718,OTHERS,1,47,60.05,Indonesia
4/27/2016,ICG,134642,S$,5.6,358.4,-358.4,-276.03,IT26,46795,OTHERS,1,64,82.37,Indonesia
4/28/2016,ICX,931477,S$,40,40,-40,-17.26,CASH,10151,NCN3,1,1,22.74,Singapore
4/28/2016,ICX,931477,S$,16.5,825,-825,-640.51,CASH,10176,NCN6,1,50,184.49,Singapore
4/28/2016,ICX,931477,S$,16.5,165,-165,-174.73,CASH,10187,NCN6,1,10,-9.73,Singapore
4/28/2016,ICX,931478,S$,4,40,-40,-19.36,CASH,43318,P9,1,10,20.64,Singapore
4/28/2016,ICG,134643,S$,2.55,285.09,-285.09,-215.99,MC06,30262,PR04,1,111.8,69.1,Malaysia
4/28/2016,ICG,134643,S$,4.2,252,-252,-197.34,MC06,43698,CNO,1,60,54.66,Malaysia
4/28/2016,ICG,134643,S$,2.1,105,-105,-65.91,MC06,45877,FL,1,50,39.09,Malaysia
4/28/2016,ICG,134643,S$,27,324,-324,-221.44,MC06,40412,WP,1,12,102.56,Malaysia
4/28/2016,ICG,134643,S$,33.9,67.8,-67.8,-47.39,MC06,44237,NMCN,1,2,20.41,Malaysia
4/29/2016,ICG,134644,S$,120,720,-720,-391.13,SS26,30347,PPDR,1,6,328.87,Singapore
5/3/2016,ICG,134645,S$,4.8,1868.16,-1868.16,-1543.05,IA14,45677,PR10,1,389.2,325.11,Indonesia
5/3/2016,ICG,134645,S$,2.4,1440,-1440,-1068,IA14,41092,PETS,1,600,372,Indonesia
5/3/2016,ICG,134645,S$,0.07,648,-648,-504.59,IA14,10074,F,1,9257.142857,143.41,Indonesia
5/3/2016,ICG,134646,S$,2.8,168,-168,-115.2,IL09,43731,F,1,60,52.8,Indonesia
5/3/2016,ICG,134646,S$,27,648,-648,-442.87,IL09,40412,WP,1,24,205.13,Indonesia
5/3/2016,ICG,134646,S$,2.3,230,-230,-139.04,IL09,44955,FL,1,100,90.96,Indonesia
5/3/2016,ICG,134646,S$,2.3,230,-230,-146.41,IL09,44953,FL,1,100,83.59,Indonesia
5/3/2016,ICG,134646,S$,2.3,230,-230,-145.94,IL09,44956,FL,1,100,84.06,Indonesia
5/3/2016,ICG,134647,S$,3,303.9,-303.9,-218.54,IG01,40726,PPDR,1,101.3,85.36,Indonesia
5/3/2016,ICG,134647,S$,3,289.8,-289.8,-209.62,IG01,40727,PPDR,1,96.6,80.18,Indonesia
5/3/2016,ICG,134647,S$,3,158.1,-158.1,-115.11,IG01,40737,PPDR,1,52.7,42.99,Indonesia
5/3/2016,ICG,134647,S$,3,137.4,-137.4,-100.29,IG01,30053,PPDR,1,45.8,37.11,Indonesia
5/3/2016,ICG,134647,S$,3,377.1,-377.1,-139.67,IG01,40728,PPDR,1,125.7,237.43,Indonesia
5/3/2016,ICG,134647,S$,3,258,-258,-190.79,IG01,10458,PPDR,1,86,67.21,Indonesia
5/3/2016,ICG,134647,S$,3,567.6,-567.6,-418.49,IG01,30056,PPDR,1,189.2,149.11,Indonesia
5/3/2016,ICG,134647,S$,3,268.2,-268.2,-215.26,IG01,30166,PPDR,1,89.4,52.94,Indonesia
5/3/2016,ICG,134647,S$,2.1,84,-84,-59.57,IG01,44885,FL,1,40,24.43,Indonesia
5/3/2016,ICG,134647,S$,2.1,84,-84,-59.6,IG01,44523,FL,1,40,24.4,Indonesia
5/3/2016,ICG,134647,S$,2.1,42,-42,-27.7,IG01,46176,FL,1,20,14.3,Indonesia
5/3/2016,ICG,134647,S$,2.1,105,-105,-69.52,IG01,44955,FL,1,50,35.48,Indonesia
5/3/2016,ICG,134647,S$,2.1,105,-105,-73.21,IG01,44953,FL,1,50,31.79,Indonesia
5/3/2016,ICG,134647,S$,12.5,750,-750,-488.6,IG01,45575,M028,1,60,261.4,Indonesia
5/3/2016,ICG,134647,S$,2.35,647.19,-647.19,-539.98,IG01,30262,PR04,1,275.4,107.21,Indonesia
5/3/2016,ICG,134647,S$,0.7,175,-175,-110,IG01,43519,NEE,1,250,65,Indonesia
5/3/2016,ICG,134648,S$,4.6,652.28,-652.28,-481.81,IL09,45540,P9,1,141.8,170.47,Indonesia
5/3/2016,ICG,134648,S$,6.5,325,-325,-225.24,IL09,43512,ML,1,50,99.76,Indonesia
5/3/2016,ICG,134649,S$,2.35,770.1,-770.1,-620.12,IK11,10401,PR08,1,327.7021277,149.98,Indonesia
5/3/2016,ICG,134649,S$,2.35,270.49,-270.49,-226.46,IK11,44174,PR09,1,115.1021277,44.03,Indonesia
5/3/2016,ICG,134649,S$,4,240.8,-240.8,-193.27,IK11,41140,PR08,1,60.2,47.53,Indonesia
5/3/2016,ICG,134649,S$,11.6,24882,-24882,-17369.27,IK11,46355,M020P,1,2145,7512.73,Indonesia
5/4/2016,ICG,134650,S$,6.6,14520,-14520,-10085.28,IA14,46094,PB,1,2200,4434.72,Indonesia
5/4/2016,ICG,134651,S$,105,105,-105,-46.4,IC04,41533,AST,1,1,58.6,Indonesia
5/4/2016,ICG,134651,S$,105,105,-105,-53.91,IC04,41536,AST,1,1,51.09,Indonesia
5/4/2016,ICG,134651,S$,105,315,-315,-138.36,IC04,41534,AST,1,3,176.64,Indonesia
5/4/2016,ICG,134651,S$,2.5,314.5,-314.5,-246.8,IC04,10401,PR08,1,125.8,67.7,Indonesia
5/4/2016,ICG,134651,S$,2.5,185.25,-185.25,-143.26,IC04,43838,PR10,1,74.1,41.99,Indonesia
5/4/2016,ICG,134651,S$,3.2,144,-144,-95.39,IC04,10458,PPDR,1,45,48.61,Indonesia
5/4/2016,ICG,134652,S$,88,176,-176,-91.73,IT12,41906,AST,1,2,84.27,Indonesia
5/4/2016,ICG,134652,S$,88,264,-264,-137.59,IT12,41531,AST,1,3,126.41,Indonesia
5/4/2016,ICG,134652,S$,88,440,-440,-231.78,IT12,41532,AST,1,5,208.22,Indonesia
5/4/2016,ICG,134652,S$,88,264,-264,-139.21,IT12,41533,AST,1,3,124.79,Indonesia
5/4/2016,ICG,134652,S$,88,440,-440,-230.6,IT12,41534,AST,1,5,209.4,Indonesia
5/4/2016,ICG,134652,S$,88,440,-440,-231.93,IT12,41535,AST,1,5,208.07,Indonesia
5/4/2016,ICG,134652,S$,88,176,-176,-107.82,IT12,41536,AST,1,2,68.18,Indonesia
5/4/2016,ICG,134652,S$,4.6,2069.08,-2069.08,-1882.07,IT12,10096,KPR,1,449.8,187.01,Indonesia
5/4/2016,ICG,134653,S$,3,150.9,-150.9,-109.27,IZ01,40726,PPDR,1,50.3,41.63,Indonesia
5/4/2016,ICG,134653,S$,3,163.8,-163.8,-125.84,IZ01,30347,PPDR,1,54.6,37.96,Indonesia
5/4/2016,ICG,134653,S$,3,105.9,-105.9,-86.08,IZ01,30054,PPDR,1,35.3,19.82,Indonesia
5/4/2016,ICG,134653,S$,3,136.2,-136.2,-101.56,IZ01,30055,PPDR,1,45.4,34.64,Indonesia
5/4/2016,ICG,134653,S$,3,178.8,-178.8,-120.5,IZ01,10466,PPDR,1,59.6,58.3,Indonesia
5/4/2016,ICG,134653,S$,3,197.7,-197.7,-143.19,IZ01,30056,PPDR,1,65.9,54.51,Indonesia
5/4/2016,ICG,134653,S$,3,227.1,-227.1,-183.67,IZ01,10471,PPDR,1,75.7,43.43,Indonesia
5/4/2016,ICG,134653,S$,3,337.5,-337.5,-296.19,IZ01,10475,PPDR,1,112.5,41.31,Indonesia
5/4/2016,ICG,134653,S$,4.6,276,-276,-208.51,IZ01,44407,PPMR,1,60,67.49,Indonesia
5/4/2016,ICG,134653,S$,4.6,460,-460,-347.52,IZ01,44017,PPMR,1,100,112.48,Indonesia
5/4/2016,ICG,134653,S$,2.35,131.84,-131.84,-113.05,IZ01,43874,PR22,1,56.10212766,18.79,Indonesia
5/4/2016,ICG,134653,S$,2.35,150.64,-150.64,-130.36,IZ01,43899,PR24,1,64.10212766,20.28,Indonesia
5/4/2016,ICG,134654,S$,1.9,15960,-15960,-13377,IJ01,40191,CNO,1,8400,2583,Indonesia
5/4/2016,ICG,134654,S$,12.3,13038,-13038,-9143.48,IJ01,46825,OTHERS,1,1060,3894.52,Indonesia
5/4/2016,ICG,134654,S$,78,1560,-1560,-927.1,IJ01,41532,AST,1,20,632.9,Indonesia
5/4/2016,ICG,134654,S$,0.41,1230,-1230,-1103.88,IJ01,10075,F,1,3000,126.12,Indonesia
5/4/2016,ICG,134654,S$,0.85,2312,-2312,-1951.6,IJ01,10076,F,1,2720,360.4,Indonesia
5/4/2016,ICG,134654,S$,18.5,2664,-2664,-2194.77,IJ01,10006,BN,1,144,469.23,Indonesia
5/4/2016,ICG,134654,S$,18.5,2664,-2664,-2190.86,IJ01,10008,BN,1,144,473.14,Indonesia
5/4/2016,ICG,134654,S$,18.5,4440,-4440,-3624.3,IJ01,10009,BN,1,240,815.7,Indonesia
5/4/2016,ICG,134655,S$,78,1560,-1560,-927.11,IJ01,41532,AST,1,20,632.89,Indonesia
5/4/2016,ICG,134655,S$,103,2060,-2060,-1378.26,IJ01,30270,CL,1,20,681.74,Indonesia
5/4/2016,ICG,134655,S$,103,1030,-1030,-568.96,IJ01,40103,CL,1,10,461.04,Indonesia
5/4/2016,ICG,134655,S$,450,900,-900,-863.05,IJ01,44353,SSLC,1,2,36.95,Indonesia
5/4/2016,ICG,134655,S$,14.5,435,-435,-318,IJ01,30094,NCN3,1,30,117,Indonesia
5/4/2016,ICG,134655,S$,0.92,1104,-1104,-913.21,IJ01,46188,NT,1,1200,190.79,Indonesia
5/4/2016,ICG,134655,S$,0.96,576,-576,-460.54,IJ01,46385,NT,1,600,115.46,Indonesia
5/4/2016,ICG,134655,S$,2.4,720,-720,-574.18,IJ01,41022,PETS,1,300,145.82,Indonesia
5/4/2016,ICG,134655,S$,11.4,2280,-2280,-1689.37,IJ01,45351,NT,1,200,590.63,Indonesia
5/4/2016,ICG,134655,S$,0.05,518.4,-518.4,-352.8,IJ01,10631,F,1,10368,165.6,Indonesia
5/4/2016,ICG,134655,S$,0.07,420,-420,-315,IJ01,45869,F,1,6000,105,Indonesia
5/4/2016,ICG,134655,S$,18.5,2664,-2664,-2194.78,IJ01,10006,BN,1,144,469.22,Indonesia
5/4/2016,ICG,134655,S$,18.5,2664,-2664,-2190.86,IJ01,10008,BN,1,144,473.14,Indonesia
5/4/2016,ICG,134655,S$,18.5,2664,-2664,-2174.58,IJ01,10009,BN,1,144,489.42,Indonesia
5/4/2016,ICG,134655,S$,18.5,1776,-1776,-1485.71,IJ01,10010,BN,1,96,290.29,Indonesia
5/4/2016,ICG,134655,S$,18.5,1776,-1776,-1478.14,IJ01,10011,BN,1,96,297.86,Indonesia
5/4/2016,ICG,134655,S$,19,1824,-1824,-1583.04,IJ01,10005,BN,1,96,240.96,Indonesia
5/4/2016,ICG,134655,S$,18.5,1776,-1776,-1528.46,IJ01,10012,BN,1,96,247.54,Indonesia
5/5/2016,ICG,134656,S$,6.8,13600,-13600,-7177.26,SO05,44947,ML,1,2000,6422.74,Singapore
5/6/2016,ICG,134657,S$,90,270,-270,-186.47,SS14,46750,OTHERS,1,3,83.53,Singapore
5/6/2016,ICG,134659,S$,6.5,4875,-4875,-2688.89,IH03,43513,ML,1,750,2186.11,Indonesia
5/6/2016,ICG,134659,S$,4,6000,-6000,-4948.87,IH03,10126,MH,1,1500,1051.13,Indonesia
5/6/2016,ICG,134659,S$,5.2,5200,-5200,-3615.71,IH03,10058,CS,1,1000,1584.29,Indonesia
5/7/2016,ICG,134660,S$,0,8125,-8125,-5377.78,IA07,43513,ML,1,inf,2747.22,Indonesia
5/7/2016,ICG,134661,S$,4.8,3731.04,-3731.04,-3081.73,IA14,45677,PR10,1,777.3,649.31,Indonesia
5/7/2016,ICG,134662,S$,10.2,357,-357,-249.8,IG01,45635,M033,1,35,107.2,Indonesia
5/7/2016,ICG,134662,S$,11.5,345,-345,-334.23,IG01,10411,M033,1,30,10.77,Indonesia
5/7/2016,ICG,134662,S$,7.7,385,-385,-220.49,IG01,45643,M028,1,50,164.51,Indonesia
5/7/2016,ICG,134662,S$,7.6,380,-380,-253.46,IG01,45644,M028,1,50,126.54,Indonesia
5/7/2016,ICG,134662,S$,4.4,220,-220,-175.27,IG01,41519,PET1,1,50,44.73,Indonesia
5/7/2016,ICG,134662,S$,4.4,220,-220,-174,IG01,41520,PET1,1,50,46,Indonesia
5/7/2016,ICG,134662,S$,0,8125,-8125,-5377.78,IG01,43513,ML,1,inf,2747.22,Indonesia
5/7/2016,ICG,134662,S$,0,4050,-4050,-3629.17,IG01,10126,MH,1,inf,420.83,Indonesia
5/7/2016,ICG,134662,S$,4.6,920,-920,-723.14,IG01,10058,CS,1,200,196.86,Indonesia
5/9/2016,ICG,134663,S$,20,6000,-6000,-4869,IL12,10498,TN,1,300,1131,Indonesia
5/9/2016,ICG,134663,S$,17,5100,-5100,-4152,IL12,46820,OTHERS,1,300,948,Indonesia
5/9/2016,ICG,134663,S$,34.5,2587.5,-2587.5,-2005.05,IL12,41873,M429,1,75,582.45,Indonesia
5/9/2016,ICG,134663,S$,2.45,435.12,-435.12,-350.49,IL12,45934,PR04,1,177.6,84.63,Indonesia
5/9/2016,ICG,134663,S$,2.45,280.28,-280.28,-226.1,IL12,45935,PR05,1,114.4,54.18,Indonesia
5/9/2016,ICG,134663,S$,3,301.2,-301.2,-218.54,IL12,40726,PPDR,1,100.4,82.66,Indonesia
